ptbxl_plus_feature,base_feature,location,summary_statistic,derivability,ecgdeli_source,requires_exact_ptbxl_plus_rule,notes
PQ_Int_V2_iqr,PQ_Int,V2,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V2_count,PQ_Int,V2,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V3,PQ_Int,V3,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V3_iqr,PQ_Int,V3,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V3_count,PQ_Int,V3,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V4,PQ_Int,V4,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V4_iqr,PQ_Int,V4,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V4_count,PQ_Int,V4,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V5,PQ_Int,V5,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V5_iqr,PQ_Int,V5,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V5_count,PQ_Int,V5,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V6,PQ_Int,V6,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V6_iqr,PQ_Int,V6,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_V6_count,PQ_Int,V6,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVF,PQ_Int,aVF,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVF_iqr,PQ_Int,aVF,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVF_count,PQ_Int,aVF,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVL,PQ_Int,aVL,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVL_iqr,PQ_Int,aVL,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVL_count,PQ_Int,aVL,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVR,PQ_Int,aVR,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVR_iqr,PQ_Int,aVR,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_aVR_count,PQ_Int,aVR,count,direct_ecgdeli,"Timing_feature_12leads(:,:,4)",True,Appears derivable from ECGdeli interval: PQ interval; exact filtering and aggregation must still match PTB-XL+.
PQ_Int_Global,PQ_Int,Global,mean,direct_ecgdeli,"Timing_feature_sync(:,4)",True,Appears derivable from ECGdeli interval_sync: global PQ interval; exact aggregation must still match PTB-XL+.
PQ_Int_Global_iqr,PQ_Int,Global,iqr,direct_ecgdeli,"Timing_feature_sync(:,4)",True,Appears derivable from ECGdeli interval_sync: global PQ interval; exact aggregation must still match PTB-XL+.
PQ_Int_Global_count,PQ_Int,Global,count,direct_ecgdeli,"Timing_feature_sync(:,4)",True,Appears derivable from ECGdeli interval_sync: global PQ interval; exact aggregation must still match PTB-XL+.
PR_Int_I,PR_Int,I,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_I_iqr,PR_Int,I,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_I_count,PR_Int,I,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_II,PR_Int,II,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_II_iqr,PR_Int,II,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_II_count,PR_Int,II,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_III,PR_Int,III,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_III_iqr,PR_Int,III,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_III_count,PR_Int,III,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V1,PR_Int,V1,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V1_iqr,PR_Int,V1,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V1_count,PR_Int,V1,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V2,PR_Int,V2,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V2_iqr,PR_Int,V2,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V2_count,PR_Int,V2,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V3,PR_Int,V3,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V3_iqr,PR_Int,V3,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V3_count,PR_Int,V3,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V4,PR_Int,V4,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V4_iqr,PR_Int,V4,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V4_count,PR_Int,V4,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V5,PR_Int,V5,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V5_iqr,PR_Int,V5,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V5_count,PR_Int,V5,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V6,PR_Int,V6,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V6_iqr,PR_Int,V6,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_V6_count,PR_Int,V6,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVF,PR_Int,aVF,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVF_iqr,PR_Int,aVF,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVF_count,PR_Int,aVF,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVL,PR_Int,aVL,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVL_iqr,PR_Int,aVL,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVL_count,PR_Int,aVL,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVR,PR_Int,aVR,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVR_iqr,PR_Int,aVR,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_aVR_count,PR_Int,aVR,count,direct_ecgdeli,"Timing_feature_12leads(:,:,5)",True,Appears derivable from ECGdeli interval: PR interval; exact filtering and aggregation must still match PTB-XL+.
PR_Int_Global,PR_Int,Global,mean,direct_ecgdeli,"Timing_feature_sync(:,5)",True,Appears derivable from ECGdeli interval_sync: global PR interval; exact aggregation must still match PTB-XL+.
PR_Int_Global_iqr,PR_Int,Global,iqr,direct_ecgdeli,"Timing_feature_sync(:,5)",True,Appears derivable from ECGdeli interval_sync: global PR interval; exact aggregation must still match PTB-XL+.
PR_Int_Global_count,PR_Int,Global,count,direct_ecgdeli,"Timing_feature_sync(:,5)",True,Appears derivable from ECGdeli interval_sync: global PR interval; exact aggregation must still match PTB-XL+.
P_Amp_I,P_Amp,I,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_I_iqr,P_Amp,I,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_I_count,P_Amp,I,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_II,P_Amp,II,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_II_iqr,P_Amp,II,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_II_count,P_Amp,II,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_III,P_Amp,III,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_III_iqr,P_Amp,III,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_III_count,P_Amp,III,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V1,P_Amp,V1,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V1_iqr,P_Amp,V1,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V1_count,P_Amp,V1,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V2,P_Amp,V2,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V2_iqr,P_Amp,V2,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V2_count,P_Amp,V2,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V3,P_Amp,V3,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V3_iqr,P_Amp,V3,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V3_count,P_Amp,V3,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V4,P_Amp,V4,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V4_iqr,P_Amp,V4,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V4_count,P_Amp,V4,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V5,P_Amp,V5,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V5_iqr,P_Amp,V5,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V5_count,P_Amp,V5,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V6,P_Amp,V6,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V6_iqr,P_Amp,V6,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_V6_count,P_Amp,V6,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVF,P_Amp,aVF,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVF_iqr,P_Amp,aVF,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVF_count,P_Amp,aVF,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVL,P_Amp,aVL,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVL_iqr,P_Amp,aVL,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVL_count,P_Amp,aVL,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVR,P_Amp,aVR,mean,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVR_iqr,P_Amp,aVR,iqr,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_Amp_aVR_count,P_Amp,aVR,count,direct_ecgdeli,"Amplitude_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli amplitude: P wave amplitude; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_I,P_DurFull,I,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_I_iqr,P_DurFull,I,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_I_count,P_DurFull,I,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_II,P_DurFull,II,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_II_iqr,P_DurFull,II,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_II_count,P_DurFull,II,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_III,P_DurFull,III,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_III_iqr,P_DurFull,III,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_III_count,P_DurFull,III,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V1,P_DurFull,V1,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V1_iqr,P_DurFull,V1,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V1_count,P_DurFull,V1,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V2,P_DurFull,V2,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V2_iqr,P_DurFull,V2,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V2_count,P_DurFull,V2,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V3,P_DurFull,V3,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V3_iqr,P_DurFull,V3,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V3_count,P_DurFull,V3,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V4,P_DurFull,V4,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V4_iqr,P_DurFull,V4,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V4_count,P_DurFull,V4,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V5,P_DurFull,V5,mean,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V5_iqr,P_DurFull,V5,iqr,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
P_DurFull_V5_count,P_DurFull,V5,count,direct_ecgdeli,"Timing_feature_12leads(:,:,1)",True,Appears derivable from ECGdeli interval: P wave duration; exact filtering and aggregation must still match PTB-XL+.
